src_lang	tgt_lang	src_text	mt_text	omit_spans	hall_spans	class_hall	class_omit	data_source
eng_Latn	arb_Arab	However, a source with knowledge of the investigation told the Minneapolis Star-Tribune that it was Louis Jourdain, 16-year old son of Red Lake Tribal Chairman Floyd Jourdain.	"ومع ذلك، قال مصدر مطلع على التحقيق لصحيفة ""مينيابوليس ستار تريبون"" إنه لويس جوردين، ابن 16 عاماً لرئيس قبيلة ""ريد ليك"" فلويد جوردين."	However, a source with knowledge of the investigation told the Minneapolis Star-Tribune that it was Louis Jourdain, 16-year old son of Red Lake Tribal Chairman Floyd Jourdain.	"ومع ذلك، قال مصدر مطلع على التحقيق لصحيفة ""مينيابوليس ستار تريبون"" إنه لويس جوردين، ابن 16 عاماً لرئيس قبيلة ""ريد ليك"" فلويد جوردين."	1_No_hallucination	1_No_omission	flores
eng_Latn	arb_Arab	REDIRECT Talk:Dixie Station (Vietnam War)	تحويل المحادثة: محطة ديكسي (حرب فيتنام)	REDIRECT Talk:Dixie Station (Vietnam War)	تحويل المحادثة: محطة ديكسي (حرب فيتنام)	1_No_hallucination	1_No_omission	wiki
eng_Latn	arb_Arab	Sorry Wikipedia.	آسف على ويكيبيديا.	Sorry Wikipedia.	آسف <<<على>>> ويكيبيديا.	2_Small_hallucination	1_No_omission	wiki
eng_Latn	arb_Arab	I'd like to add my voice to those of THD3 and Musikverein above.	أود إضافة صوتي إلى صوت THD3 و Musikverein أعلاه.	I'd like to add my voice to those of THD3 and Musikverein above.	أود إضافة صوتي إلى صوت THD3 و Musikverein أعلاه.	1_No_hallucination	1_No_omission	wiki
eng_Latn	arb_Arab	ADD affects relationships with other peers because other children can not understand why they act the way that they do or why they spell they way they do or that their maturity level is different.	يؤثر الاضطراب على العلاقات مع أقرانهم الآخرين لأن الأطفال الآخرين لا يستطيعون فهم لماذا يتصرفون بالطريقة التي يتصرفون بها أو لماذا يكتبونها بالطريقة التي يفعلونها أو أن مستوى بلوغهم مختلف.	ADD affects relationships with other peers because other children can not understand why they act the way that they do or why they spell they way they do or that their maturity level is different.	يؤثر الاضطراب على العلاقات مع أقرانهم الآخرين لأن الأطفال الآخرين لا يستطيعون فهم لماذا يتصرفون بالطريقة التي يتصرفون بها أو لماذا يكتبونها بالطريقة التي يفعلونها أو أن مستوى بلوغهم مختلف.	1_No_hallucination	1_No_omission	flores
eng_Latn	arb_Arab	Today's Player of the Day is Alex Ovechkin of the Washington Capitals.	لاعب اليوم هو أليكس أوفيكين من واشنطن كابيتلز.	<<<Today's>>> Player of the Day is Alex Ovechkin of the Washington Capitals.	لاعب اليوم هو أليكس أوفيكين من واشنطن كابيتلز.	1_No_hallucination	2_Small_omission	flores
eng_Latn	arb_Arab	"In Rogaland and Agder they are usually called ""hei"" meaning a treeless moorland often covered in heather."	"في روجالاند وأجدر عادة ما يسمى ""هي"" وهو ما يعني أرض مرجانية بلا أشجار غالباً ما تغطيها العشب."	"In Rogaland and Agder they are usually called ""hei"" meaning a treeless moorland often covered in heather."	"في روجالاند وأجدر عادة ما يسمى ""هي"" وهو ما يعني أرض مرجانية بلا أشجار غالباً ما تغطيها العشب."	1_No_hallucination	1_No_omission	flores
eng_Latn	arb_Arab	Phases happen because only the side of Venus (or of the Moon) facing the Sun is lighted. The phases of Venus supported the theory of Copernicus that the planets go around the Sun.	تحدث المراحل لأن الجانب الوحيد من الزهرة (أو القمر) الموجهة نحو الشمس هو المضيء.	Phases happen because only the side of Venus (or of the Moon) facing the Sun is lighted. <<<The phases of Venus supported the theory of Copernicus that the planets go around the Sun>>>.	تحدث المراحل لأن الجانب الوحيد من الزهرة (أو القمر) الموجهة نحو الشمس هو المضيء.	1_No_hallucination	3_Partial_omission	flores
eng_Latn	arb_Arab	Some countries have exceedingly draconian punishments even for first time offenses; these can include prison sentences of over 10 years or death.	بعض البلدان لديها عقوبات قاسية للغاية حتى بالنسبة للجرائم الأولى؛ يمكن أن تشمل هذه الحكم بالسجن لأكثر من 10 سنوات أو الموت.	Some countries have exceedingly draconian punishments even for first time offenses; these can include prison sentences of over 10 years or death.	بعض البلدان لديها عقوبات قاسية للغاية حتى بالنسبة للجرائم الأولى؛ يمكن أن تشمل هذه الحكم بالسجن لأكثر من 10 سنوات أو الموت.	1_No_hallucination	1_No_omission	flores
eng_Latn	arb_Arab	Nothing more to rdeuce on my accord.	لا يوجد شيء آخر لأقوله بموافقتي	Nothing more to <<<rdeuce on>>> my accord.	لا يوجد شيء آخر لأقوله بموافقتي	1_No_hallucination	2_Small_omission	wiki
eng_Latn	arb_Arab	Those references get cited and nobody turns a hair.	هذه الإشارات يتم استشهادها ولا أحد يحول شعرًا.	Those references get cited and nobody turns a hair.	هذه الإشارات يتم استشهادها ولا أحد يحول شعرًا.	1_No_hallucination	1_No_omission	wiki
eng_Latn	arb_Arab	The aircraft had been headed to Irkutsk and was being operated by interior troops.	كانت الطائرة متجهة إلى إركوتسك وكانت تديرها قوات داخلية.	The aircraft had been headed to Irkutsk and was being operated by interior troops.	كانت الطائرة متجهة إلى إركوتسك وكانت تديرها قوات داخلية.	1_No_hallucination	1_No_omission	flores
eng_Latn	arb_Arab	San Francisco is also one of the best places in the nation for other Asian cuisine: Korean, Thai, Indian, and Japanese.	سان فرانسيسكو هي أيضًا واحدة من أفضل الأماكن في البلاد للمأكولات الآسيوية الأخرى: الكورية والتايلندية والهندية واليابانية.	San Francisco is also one of the best places in the nation for other Asian cuisine: Korean, Thai, Indian, and Japanese.	سان فرانسيسكو هي أيضًا واحدة من أفضل الأماكن في البلاد للمأكولات الآسيوية الأخرى: الكورية والتايلندية والهندية واليابانية.	1_No_hallucination	1_No_omission	flores
eng_Latn	arb_Arab	You got some mail too.	لديكِ بعض البريد أيضاً.	You got some mail too.	لديكِ بعض البريد أيضاً.	1_No_hallucination	1_No_omission	wiki
eng_Latn	arb_Arab	The atom can be considered to be one of the fundamental building blocks of all matter.	يمكن اعتبار الذرة واحدة من حجر البناء الأساسي لجميع المادة.	The atom can be considered to be one of the fundamental building blocks of all matter.	يمكن اعتبار الذرة واحدة من حجر البناء الأساسي لجميع المادة.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	Zu den möglichen langfristigen gesundheitlichen Problemen durch übermäßigen Alkoholkonsum können Leberschäden und sogar Blindheit und Tod gehören. Die potenzielle Gefahr wird durch den Konsum von illegal hergestelltem Alkohol erhöht.	The potential long-term health problems caused by excessive alcohol consumption can include liver damage and even blindness and death.	Zu den möglichen langfristigen gesundheitlichen Problemen durch übermäßigen Alkoholkonsum können Leberschäden und sogar Blindheit und Tod gehören. <<<Die potenzielle Gefahr wird durch den Konsum von illegal hergestelltem Alkohol erhöht.>>>	The potential long-term health problems caused by excessive alcohol consumption can include liver damage and even blindness and death.	1_No_hallucination	3_Partial_omission	flores
deu_Latn	eng_Latn	In Mekka, der heiligen Stadt des Islam, stürzte heute Morgen gegen 10 Uhr Ortszeit ein Hostel ein.	In Mecca, the holy city of Islam, a hostel collapsed this morning around 10 a.m. local time.	In Mekka, der heiligen Stadt des Islam, stürzte heute Morgen gegen 10 Uhr Ortszeit ein Hostel ein.	In Mecca, the holy city of Islam, a hostel collapsed this morning around 10 a.m. local time.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	Schneider Studienfreund|15:26, 10. Mai 2021 (CEST)	I'm going to tell you what I'm doing.	<<<Schneider Studienfreund|15:26, 10. Mai 2021 (CEST)>>>	<<<I'm going to tell you what I'm doing.>>>	4_Full_hallucination	4_Full_omission	wiki
deu_Latn	eng_Latn	Rendalman, 12.07.2013 um 19:15 Uhr	Rendalman, July 12, 2013 at 7:15 pm	Rendalman, 12.07.2013 um 19:15 Uhr	Rendalman, July 12, 2013 at 7:15 pm	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	Einige Personen, darunter John Grant, sind der Ansicht, dass sowohl die Finanzierungskrise als auch ein Wandel in der Philosophie des Bildungsfernsehens zum Ende der Serie beigetragen haben.	Some people, including John Grant, believe that both the financial crisis and a change in the philosophy of educational television contributed to the end of the series.	Einige Personen, darunter John Grant, sind der Ansicht, dass sowohl die Finanzierungskrise als auch ein Wandel in der Philosophie des Bildungsfernsehens zum Ende der Serie beigetragen haben.	Some people, including John Grant, believe that both the financial crisis and a change in the philosophy of educational television contributed to the end of the series.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	Das sieht wohl selbst der Duden so.	I guess even the dudes think so.	Das sieht wohl selbst der Duden so.	I guess even the dudes think so.	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	"""Allerdings bedeutet es in Malaysia oder zumindest unter den Malaien in ländlichen Gebieten """"komm her"""", ähnlich wie das Krümmen des Zeigefingers in Richtung des Körpers, eine Geste, die in einigen westlichen Ländern genutzt wird, und sollte nur für diesen Zweck genutzt werden."""	"""However, in Malaysia, or at least among Malays in rural areas, it means 'to come', similar to the curvature of the index finger towards the body, a gesture used in some Western countries and should only be used for this purpose""."	"""Allerdings bedeutet es in Malaysia oder zumindest unter den Malaien in ländlichen Gebieten """"komm her"""", ähnlich wie das Krümmen des Zeigefingers in Richtung des Körpers, eine Geste, die in einigen westlichen Ländern genutzt wird, und sollte nur für diesen Zweck genutzt werden."""	"""However, in Malaysia, or at least among Malays in rural areas, it means 'to come', similar to the curvature of the index finger towards the body, a gesture used in some Western countries and should only be used for this purpose""."	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	STUDIES OF ARTICULATORY TIMING IN NORMAL AND FOREIGN ACCENT SYNDROME SPEECH.	I'd like to thank you very much for your support.	<<<STUDIES OF ARTICULATORY TIMING IN NORMAL AND FOREIGN ACCENT SYNDROME SPEECH>>>.	<<<I'd like to thank you very much for your support>>>.	4_Full_hallucination	4_Full_omission	wiki
deu_Latn	eng_Latn	Wie Atemprobleme in kaltem Klima sind Darmprobleme in heißem Klima recht weit verbreitet. In den meisten Fällen sind sie sehr lästig, aber eher ungefährlich.	Like breathing problems in cold climates, intestinal problems in hot climates are quite common. In most cases, they are very annoying, but rather harmless.	Wie Atemprobleme in kaltem Klima sind Darmprobleme in heißem Klima recht weit verbreitet. In den meisten Fällen sind sie sehr lästig, aber eher ungefährlich.	Like breathing problems in cold climates, intestinal problems in hot climates are quite common. In most cases, they are very annoying, but rather harmless.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	Phasen treten auf, weil nur die der Sonne zugewandte Seite der Venus (oder des Mondes) beleuchtet wird. Die Phasen der Venus stützen die Theorie von Kopernikus, dass die Planeten um die Sonne kreisen.	The phases of Venus support Copernicus' theory that the planets orbit the sun.	<<<Phasen treten auf, weil nur die der Sonne zugewandte Seite der Venus (oder des Mondes) beleuchtet wird.>>> Die Phasen der Venus stützen die Theorie von Kopernikus, dass die Planeten um die Sonne kreisen.	The phases of Venus support Copernicus' theory that the planets orbit the sun.	1_No_hallucination	3_Partial_omission	flores
deu_Latn	eng_Latn	Während der letzten drei Jahrzehnte hat China eine Marktwirtschaft entwickelt, obwohl es offiziell ein kommunistischer Staat blieb.	Over the past three decades, China has developed a market economy, even though it remains officially a communist state.	Während der letzten drei Jahrzehnte hat China eine Marktwirtschaft entwickelt, obwohl es offiziell ein kommunistischer Staat blieb.	Over the past three decades, China has developed a market economy, even though it remains officially a communist state.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	Hab ich nicht zu jede Zeit	Didn 't I at any time	Hab ich nicht zu jede Zeit	Didn 't I at any time	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	muschelförmiger Ausbruch aus einer Glasoberfläche, typisch bei Stossbelastung an der geradlinigen Kante einer dicken Platte.	shell-shaped rupture from a glass surface, typically with impact on the straight edge of a thick plate.	muschelförmiger Ausbruch aus einer Glasoberfläche, typisch bei Stossbelastung an der geradlinigen Kante einer dicken Platte.	shell-shaped rupture from a glass surface, typically with impact on the straight edge of a thick plate.	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	Zur Zeit ist nicht bekannt, welche Vorwürfe erhoben werden oder was die Behörden zu dem Jungen geführt hat, aber vor dem Bundesgericht hat ein Jugendverfahren begonnen.	At this time, it is not known what allegations are being made or what the authorities have led to the boy, but a juvenile case has been opened before the federal court.	Zur Zeit ist nicht bekannt, welche Vorwürfe erhoben werden oder was die Behörden zu dem Jungen geführt hat, aber vor dem Bundesgericht hat ein Jugendverfahren begonnen.	At this time, it is not known what allegations are being made or what the authorities have led to the boy, but a juvenile case has been opened before the federal court.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	"Wichtig ist aber auch, dass ""Eigenlob stinkt"" und wir daher auf Ad hominem auch für uns selbst verzichten und im Idealfall anderen ermöglichen unseren Standpunkt mittels Quellen nachvollziehen zu lassen."	But it is also important that 'own pride stinks' and we therefore do not use ad hominem for ourselves and, ideally, allow others to understand our point of view through sources.	"Wichtig ist aber auch, dass ""Eigenlob stinkt"" und wir daher auf Ad hominem auch für uns selbst verzichten und im Idealfall anderen ermöglichen unseren Standpunkt mittels Quellen nachvollziehen zu lassen."	But it is also important that 'own pride stinks' and we therefore do not use ad hominem for ourselves and, ideally, allow others to understand our point of view through sources.	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	ABER DU HAST MEINE ARGUMENTE NICHT AUFGEGRIFFEN.	But you didn't understand my argument.	ABER DU HAST MEINE ARGUMENTE NICHT AUFGEGRIFFEN.	But you didn't understand my argument.	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	44789 Bochum	44789 Bochum	44789 Bochum	44789 Bochum	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	ZENTRAL VERLAG DER NSDAP.	It's the central law of the Nazi Party.	ZENTRAL VERLAG DER NSDAP.	<<<It's the>>> central law of the Nazi Party.	2_Small_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	Touren sind für größere Gruppen billiger. Sollten Sie alleine oder lediglich mit einem Freund bzw. einer Freundin unterwegs sein, dann sollten Sie sich mit anderen zusammentun und versuchen, eine Gruppe von vier bis sechs Personen zu gründen, um einen für die einzelne Person günstigeren Tarif zu erhalten.	Tours are cheaper for larger groups, so if you're traveling alone or with a friend, you should team up with others and try to form a group of four to six people to get a better fare for each person.	Touren sind für größere Gruppen billiger. Sollten Sie alleine oder <<<lediglich>>> mit einem Freund bzw. einer Freundin unterwegs sein, dann sollten Sie sich mit anderen zusammentun und versuchen, eine Gruppe von vier bis sechs Personen zu gründen, um einen für die einzelne Person günstigeren Tarif zu erhalten.	Tours are cheaper for larger groups, so if you're traveling alone or with a friend, you should team up with others and try to form a group of four to six people to get a better fare for each person.	1_No_hallucination	2_Small_omission	flores
deu_Latn	eng_Latn	Bumerangwerfen ist eine beliebte Fertigkeit, die viele Touristen erlernen wollen.	Boomerang is a popular skill that many tourists want to learn.	Bumerang<<<werfen>>> ist eine beliebte Fertigkeit, die viele Touristen erlernen wollen.	Boomerang is a popular skill that many tourists want to learn.	1_No_hallucination	2_Small_omission	flores
deu_Latn	eng_Latn	Nicht alle sprachen sich für die Einbeziehung der Frauen aus.	Not everyone spoke up for women's inclusion.	Nicht alle sprachen sich für die Einbeziehung der Frauen aus.	Not everyone spoke up for women's inclusion.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	Wie ein Blick auf die Website zeigt, handelt es sich keineswegs mehr eindeutig um ein Wirtschaftsmagazin, dieser Sektor ist sogar der letzte in der Aufzählung auf der Website.	As a glance at the website shows, it is no longer clearly an economic magazine, this sector is even the last in the list on the website.	Wie ein Blick auf die Website zeigt, handelt es sich keineswegs mehr eindeutig um ein Wirtschaftsmagazin, dieser Sektor ist sogar der letzte in der Aufzählung auf der Website.	As a glance at the website shows, it is no longer clearly an economic magazine, this sector is even the last in the list on the website.	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	Phase C - Beginn etwa ab 2. Juliwoche 1966	Phase C - Beginning from about the 2nd week of July 1966	Phase C - Beginn etwa ab 2. Juliwoche 1966	Phase C - Beginning from about the 2nd week of July 1966	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	Insbesondere weist die Zählweise im französischsprachigen Belgien und in der Schweiz einige geringfügige Besonderheiten auf, die sich von dem in Frankreich gesprochenen Französisch unterscheiden, und auch die Aussprache einiger Wörter weicht ein wenig ab.	In particular, the numbering system in French-speaking Belgium and Switzerland has some minor characteristics which differ from the French spoken in France, and the pronunciation of some words also varies slightly.	Insbesondere weist die Zählweise im französischsprachigen Belgien und in der Schweiz einige geringfügige Besonderheiten auf, die sich von dem in Frankreich gesprochenen Französisch unterscheiden, und auch die Aussprache einiger Wörter weicht ein wenig ab.	In particular, the numbering system in French-speaking Belgium and Switzerland has some minor characteristics which differ from the French spoken in France, and the pronunciation of some words also varies slightly.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	Wenn Sie in einer Stadt mit einer vielfältigen Trinkkultur leben, gehen Sie in Bars oder Kneipen in Stadtvierteln, die Sie nicht häufig besuchen.	If you live in a city with a diverse drinking culture, go to bars or pubs in neighborhoods you don't often visit.	Wenn Sie in einer Stadt mit einer vielfältigen Trinkkultur leben, gehen Sie in Bars oder Kneipen in Stadtvierteln, die Sie nicht häufig besuchen.	If you live in a city with a diverse drinking culture, go to bars or pubs in neighborhoods you don't often visit.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	Hab es mal auf einem entsprechenden PC gespielt.	I played it on a corresponding PC.	Hab es <<<mal>>> auf einem entsprechenden PC gespielt.	I played it on a corresponding PC.	1_No_hallucination	2_Small_omission	wiki
deu_Latn	eng_Latn	Star Alliance deckt allerdings alles außerhalb des östlichen Südpazifiks von Santiage de Chile bis Tahiti ab, welches ein LATAM Oneworld-Flug ist.	However, Star Alliance covers everything outside the eastern South Pacific from Santiago de Chile to Tahiti, which is a LATAM Oneworld flight.	Star Alliance deckt allerdings alles außerhalb des östlichen Südpazifiks von Santiage de Chile bis Tahiti ab, welches ein LATAM Oneworld-Flug ist.	However, Star Alliance covers everything outside the eastern South Pacific from Santiago de Chile to Tahiti, which is a LATAM Oneworld flight.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	Ich denke Sikh-Krieg geht ok, solange zum Beispiel Burenkrieg und Sardinischer Krieg auch ok gehen.	I think Sikh war is okay, as long as, for example, Burmese war and Sardinian war are okay.	Ich denke Sikh-Krieg geht ok, solange zum Beispiel Burenkrieg und Sardinischer Krieg <<<auch>>> ok gehen.	I think Sikh war is okay, as long as, for example, Burmese war and Sardinian war are okay.	1_No_hallucination	2_Small_omission	wiki
deu_Latn	eng_Latn	Die Grube wird mit heißen Steinen aus einem Feuer oder an manchen Orten durch Erdwärme erhitzt, wo der Boden stellenweise von Natur aus heiß ist.	The pit is heated with hot stones from a fire or by geothermal heat in some places, where the soil is naturally hot.	Die Grube wird mit heißen Steinen aus einem Feuer oder an manchen Orten durch Erdwärme erhitzt, wo der Boden <<<stellenweise>>> von Natur aus heiß ist.	The pit is heated with hot stones from a fire or by geothermal heat in some places, where the soil is naturally hot.	1_No_hallucination	2_Small_omission	flores
deu_Latn	eng_Latn	Wenn einer der Artikel geschrieben wird, dann passt es gleich hier wie dort.	When one of the articles is written, it fits right here and there.	Wenn einer der Artikel geschrieben wird, dann passt es gleich hier wie dort.	When one of the articles is written, it fits right here and there.	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	─┤	-	─┤	-	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	Selbst wenn Sie mit dem Auto durch den subtropischen Regenwald fahren, reichen ein paar Sekunden mit offenen Türen beim Einsteigen aus, um Moskitos mit in den Wagen zu nehmen.	Even if you drive through the subtropical rainforest, just a few seconds with the doors open is enough to get mosquitoes into the car.	Selbst wenn Sie <<<mit dem Auto>>> durch den subtropischen Regenwald fahren, reichen ein paar Sekunden mit offenen Türen <<<beim Einsteigen>>> aus, um Moskitos mit in den Wagen zu nehmen.	Even if you drive through the subtropical rainforest, just a few seconds with the doors open is enough to get mosquitoes into the car.	1_No_hallucination	3_Partial_omission	flores
deu_Latn	eng_Latn	mache ich	I'm going to	mache ich	I'm going to	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	Da haben aber einige ne ziemlich große Nase ;-)	But there are some who have quite a big nose.	Da haben aber einige ne ziemlich große Nase ;-)	But there are some who have quite a big nose.	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	*der Strom ist zu beachten? - doch wohl einzuhalten.	The current must be observed, but it must be maintained.	*der Strom ist zu beachten? - doch wohl einzuhalten.	The current must be observed, but it must be maintained.	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	Die Türkei ist auf drei Seiten von Meeren umgeben – von der Ägäis im Westen, dem Schwarze Meer im Norden und dem Mittelmeer im Süden.	Turkey is surrounded on three sides by seas - the Aegean to the west, the Black Sea to the north and the Mediterranean Sea to the south.	Die Türkei ist auf drei Seiten von Meeren umgeben – von der Ägäis im Westen, dem Schwarze Meer im Norden und dem Mittelmeer im Süden.	Turkey is surrounded on three sides by seas - the Aegean to the west, the Black Sea to the north and the Mediterranean Sea to the south.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	CafeNet El Sol bietet einen Reservierungsservice gegen eine Gebühr von 30 US-Dollar bzw. 10 US-Dollar für Tageskarten an. Einzelheiten dazu findet man auf deren Corcovado-Seite.	CafeNet El Sol offers a reservation service for a fee of US$30 or US$10 for daily tickets.	CafeNet El Sol bietet einen Reservierungsservice gegen eine Gebühr von 30 US-Dollar bzw. 10 US-Dollar für Tageskarten an. <<<Einzelheiten dazu findet man auf deren Corcovado-Seite>>>.	CafeNet El Sol offers a reservation service for a fee of US$30 or US$10 for daily tickets.	1_No_hallucination	3_Partial_omission	flores
deu_Latn	eng_Latn	MetroRail besitzt zwei Klassen von Pendlerzügen in und um Kapstadt: MetroPlus (auch als erste Klasse bezeichnet) und Metro (als dritte Klasse bezeichnet).	MetroRail has two classes of commuter trains in and around Cape Town: MetroPlus (also referred to as first class) and Metro (referred to as third class).	MetroRail besitzt zwei Klassen von Pendlerzügen in und um Kapstadt: MetroPlus (auch als erste Klasse bezeichnet) und Metro (als dritte Klasse bezeichnet).	MetroRail has two classes of commuter trains in and around Cape Town: MetroPlus (also referred to as first class) and Metro (referred to as third class).	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	Hinzu kommt das sie nachtaktiv sind.	Plus, they're active at night.	Hinzu kommt das sie nachtaktiv sind.	Plus, they're active at night.	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	Hgmehl|23:08, 22. Sep. 2019 (CEST)	This Regulation shall enter into force on the twentieth day following that of its publication in the Official Journal of the European Union.	<<<Hgmehl|23:08, 22. Sep. 2019 (CEST)>>>	<<<This Regulation shall enter into force on the twentieth day following that of its publication in the Official Journal of the European Union.>>>	4_Full_hallucination	4_Full_omission	wiki
deu_Latn	eng_Latn	6. Der andere Umschlag enthält also B/2 mit W'keit 1/2 und 2B mit W'keit 1/2.	So the other envelope contains B/2 with 1/2 and 2B with 1/2.	<<<6.>>> Der andere Umschlag enthält also B/2 <<<mit W'keit>>> 1/2 und 2B <<<mit W'keit>>> 1/2.	So the other envelope contains B/2 with 1/2 and 2B with 1/2.	1_No_hallucination	3_Partial_omission	wiki
deu_Latn	eng_Latn	Angr/	In the case of	<<<Angr/>>>	<<<In the case of>>>	4_Full_hallucination	4_Full_omission	wiki
deu_Latn	eng_Latn	Als Todesursache wurde intrahepatischer Gallengangkrebs angegeben.	Intrahepatic gallbladder cancer was the cause of death.	Als Todesursache wurde intrahepatischer Gallengangkrebs angegeben.	Intrahepatic gallbladder cancer was the cause of death.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	Oder münden diese Täler zusammen und liegt Gallizien auf der Bergzunge dazwischen?	Or do these valleys meet, and Galilee lies on the mountain tongue between them?	Oder münden diese Täler zusammen und liegt Gallizien auf der Bergzunge dazwischen?	Or do these valleys meet, and Galilee lies on the mountain tongue between them?	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	Es wird angenommen, dass dieser voll gefiederte warmblütige Raubvogel aufrecht auf zwei Beinen lief und Krallen wie der Velociraptor hatte.	It is believed that this fully feathered warm-blooded predatory bird ran upright on two legs and had claws like the velociraptor.	Es wird angenommen, dass dieser voll gefiederte warmblütige Raubvogel aufrecht auf zwei Beinen lief und Krallen wie der Velociraptor hatte.	It is believed that this fully feathered warm-blooded predatory bird ran upright on two legs and had claws like the velociraptor.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	Rätselt	Mysteries	Rätselt	Mysteries	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	Nadals Rekord im direkten Vergleich gegen den Kanadier liegt bei 7:2.	Nadal's record in direct comparison to the Canadian is 7:2.	Nadals Rekord im direkten Vergleich gegen den Kanadier liegt bei 7:2.	Nadal's record in direct comparison to the Canadian is 7:2.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	Das hat zwar den Nachteil, dass Nutzer von Mojave immer wissen müssen, welche Versionnummer das Betriebssystem jetzt genau hat (was nicht jeder tut), aber was soll's. Version 10.14 hat wenigstens in der Reihenfolge keine Probleme, für sich dazustehen.	This has the disadvantage that Mojave users always have to know exactly what version number the operating system has now (which not everyone does), but what should it do. Version 10.14 has at least no problems in order to stand for itself.	Das hat zwar den Nachteil, dass Nutzer von Mojave immer wissen müssen, welche Versionnummer das Betriebssystem jetzt genau hat (was nicht jeder tut), aber was soll's. Version 10.14 hat wenigstens in der Reihenfolge keine Probleme, für sich dazustehen.	This has the disadvantage that Mojave users always have to know exactly what version number the operating system has now (which not everyone does), but what should it do. Version 10.14 has at least no problems in order to stand for itself.	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	Zeit ist auch die Art und Weise, wie wir die Dauer (Länge) von Veranstaltungen vergleichen.	Time is also the way we compare the duration of events.	Zeit ist auch die Art und Weise, wie wir die Dauer (Länge) von Veranstaltungen vergleichen.	Time is also the way we compare the duration of events.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	Das Binnenland der Antarktis ist ein einsames Plateau, das mit 2–3 km Eis bedeckt ist.	The interior of Antarctica is a lonely plateau covered by 2 ̊3 km of ice.	Das Binnenland der Antarktis ist ein einsames Plateau, das mit 2–3 km Eis bedeckt ist.	The interior of Antarctica is a lonely plateau covered by 2 ̊3 km of ice.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	Um das 15. Jahrhundert stand Nordestland unter großem kulturellen Einfluss aus Deutschland.	Around the 15th century, Northern Estonia came under great cultural influence from Germany.	Um das 15. Jahrhundert stand Nordestland unter großem kulturellen Einfluss aus Deutschland.	Around the 15th century, Northern Estonia came under great cultural influence from Germany.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	* :Image:Eingemeindung_Zuerich.png:	*:Image:inclusion_Zuerich.	* :Image:Eingemeindung_Zuerich.png:	*:Image:inclusion_Zuerich.	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	Wenn Sie im Freien zelten, sollten Sie ein Klappbett oder eine Hängematte mitnehmen, um sich vor Schlangen, Skorpionen usw. zu schützen.	When camping outdoors, you should bring a folding bed or a mat to protect yourself from snakes, scorpions, etc.	Wenn Sie im Freien zelten, sollten Sie ein Klappbett oder eine Hängematte mitnehmen, um sich vor Schlangen, Skorpionen usw. zu schützen.	When camping outdoors, you should bring a folding bed or a mat to protect yourself from snakes, scorpions, etc.	1_No_hallucination	1_No_omission	flores
